ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,217,1771424751950,-0.372,-0.59205,11.25705,2.33194,5.55411,3.2852
yogesh ,218,1771424751972,0.144,-1.78995,9.897,1.66229,-2.19013,3.58457
yogesh ,219,1771424751994,-0.21405,-0.79395,9.11895,1.78047,-2.3083,2.8519
yogesh ,220,1771424752015,-0.07995,-0.16905,7.57695,0.01576,-10.97429,2.8519
yogesh ,221,1771424752038,-0.537,-1.548,10.20105,2.82038,-4.81356,1.81986
yogesh ,222,1771424752063,-0.444,-0.96105,10.50705,-0.11029,-13.5347,0.77994
yogesh ,223,1771424752083,-1.09305,-0.43905,10.33005,1.23687,-6.82249,2.42648
yogesh ,224,1771424752105,-0.62295,-0.52305,10.24395,0.99265,2.14286,1.69381
yogesh ,225,1771424752126,1.45605,-0.16395,10.479,1.66229,8.29571,2.3083
yogesh ,226,1771424752150,-0.17295,-1.629,8.685,2.33194,8.17754,1.39444
yogesh ,227,1771424752171,-0.537,-0.71505,12.04695,3.12763,7.68909,1.93803
yogesh ,228,1771424752194,-0.52995,0.08205,10.98795,2.45799,2.68646,0.77994
yogesh ,229,1771424752215,0.18,-1.14795,8.53005,1.84349,-2.12711,1.21324
yogesh ,230,1771424752238,-0.027,-0.32205,9.456,2.02469,0.2521,1.69381
yogesh ,231,1771424752262,-0.22605,-0.40605,8.901,0.56723,-5.6644,1.44958
yogesh ,232,1771424752282,-0.51105,-1.25805,11.49405,1.0478,-2.3083,1.39444
yogesh ,233,1771424752304,-0.195,-0.11595,11.307,0.56723,-2.55253,0.53572
yogesh ,234,1771424752328,-0.528,-1.02795,9.68805,0.74843,0.12605,0.48057
yogesh ,235,1771424752349,-0.13695,-0.22605,8.451,0.56723,0.55147,1.63866
yogesh ,236,1771424752371,-0.41505,-1.36305,11.29005,1.41807,5.79833,1.44958
yogesh ,237,1771424752394,-0.55095,-0.62805,10.63905,1.29202,5.24686,1.15021
yogesh ,238,1771424752417,-0.67395,-0.75,9.83895,1.66229,1.52837,0.59874
yogesh ,239,1771424752438,-0.73605,-1.05,9.15705,0.81145,-1.70168,0.04727
yogesh ,240,1771424752459,-0.02205,0.01005,8.14695,-1.38656,-9.62712,0.23635
yogesh ,241,1771424752481,-0.39105,-1.26,11.034,0.13393,-1.58351,-0.37815
yogesh ,242,1771424752508,0.075,-0.11805,10.347,-0.53572,-5.79045,-1.16597
yogesh ,243,1771424752525,-0.168,-0.56595,9.12795,1.53624,3.90757,-0.80357
yogesh ,244,1771424752548,-0.30195,-0.50595,8.58495,1.23687,2.9937,0.29149
yogesh ,245,1771424752571,-1.047,-1.23195,11.55405,1.84349,4.33299,-0.18908
yogesh ,246,1771424752592,-0.018,-0.015,10.38,1.0478,3.48215,-1.59927
yogesh ,247,1771424752616,0.25905,-1.734,8.84805,0.62238,-3.52942,-1.65442
