ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,242,1771510443571,2.088,3.132,11.96805,-13.58196,-29.0153,-15.13396
yogesh ,243,1771510443594,3.19605,2.36595,11.32605,0.99265,-51.88562,-40.37562
yogesh ,244,1771510443616,3.88095,2.54805,10.33005,9.22534,-63.95498,-69.34364
yogesh ,245,1771510443639,0.92205,2.11005,8.376,8.37449,-57.73911,-78.97865
yogesh ,246,1771510443661,1.68795,2.964,6.93,5.38079,-64.44343,-64.64826
yogesh ,247,1771510443683,2.38905,3.783,7.00905,-9.43017,-41.02951,-68.674
yogesh ,248,1771510443707,2.11605,3.45105,7.191,-16.56779,-5.90863,-62.9387
yogesh ,249,1771510443727,2.14995,3.57705,6.93705,-24.61928,28.96803,-50.86934
yogesh ,250,1771510443752,2.05905,3.67605,6.56595,-36.99588,43.11722,-45.44128
yogesh ,251,1771510443772,2.22405,3.393,8.17305,-36.32624,62.26118,-40.13927
yogesh ,252,1771510443794,2.96205,3.07695,10.06395,-11.80938,70.85626,-44.52741
yogesh ,253,1771510443818,3.912,2.73,9.066,-3.88394,47.86776,-61.66244
yogesh ,254,1771510443836,3.912,2.73,9.066,-5.4123,32.56835,-70.61991
yogesh ,255,1771510443862,2.75595,2.634,10.50495,9.22534,9.82408,-79.8295
yogesh ,256,1771510443883,1.84395,2.802,9.561,24.22537,0.2521,-84.34368
yogesh ,257,1771510443905,0.41205,3.65895,8.78805,24.95804,5.55411,-77.20606
yogesh ,258,1771510443925,-1.11495,3.915,7.73505,11.96694,18.30099,-51.47596
yogesh ,259,1771510443951,-2.652,3.747,7.83495,-15.5909,-16.81989,-9.7059
yogesh ,260,1771510443974,-0.99,4.72905,8.19705,-37.6025,-32.92287,2.97795
yogesh ,261,1771510443996,-4.548,1.89405,9.79395,-51.99592,-15.90602,50.96388
yogesh ,262,1771510444016,-0.21,4.65705,12.21195,-43.14874,17.19804,48.70285
yogesh ,263,1771510444041,2.82,1.66905,11.805,-32.36352,50.73541,11.81725
yogesh ,264,1771510444065,0.84495,1.04205,9.159,-44.74013,29.76372,15.65392
yogesh ,265,1771510444083,2.86095,1.72005,9.423,-57.47913,-0.05515,11.75423
yogesh ,266,1771510444106,4.25895,1.13505,11.06505,-54.80055,-21.7595,-3.97848
yogesh ,267,1771510444130,4.09395,0.51,12.58995,-21.93282,-56.21074,-22.94123
yogesh ,268,1771510444150,5.061,0.999,10.46895,-6.75159,-100.11578,-47.75747
yogesh ,269,1771510444174,3.42405,0.204,8.637,-11.26578,-115.60426,-52.14561
yogesh ,270,1771510444195,2.60505,0.42195,9.68805,-4.79781,-102.80224,-45.6855
yogesh ,271,1771510444215,2.832,1.22205,9.22095,-1.93015,-92.30851,-41.65976
yogesh ,272,1771510444238,2.52795,0.82605,7.182,-13.09352,-87.61312,-38.61091
yogesh ,273,1771510444261,2.07105,1.06605,8.68305,-14.614,-72.43188,-31.11089
yogesh ,274,1771510444285,1.91505,1.46805,8.21595,-9.43017,-45.96912,-35.19967
yogesh ,275,1771510444305,-0.459,1.65495,11.529,15.26001,-4.99476,-18.24584
yogesh ,276,1771510444325,-4.30395,2.06895,10.668,31.78841,-12.80203,17.78891
yogesh ,277,1771510444351,2.442,5.03505,8.601,35.32571,-39.13874,21.20803
yogesh ,278,1771510444372,3.438,4.92105,8.87205,27.88084,-23.59512,13.76316
yogesh ,279,1771510444394,4.17495,5.59095,10.98405,29.96068,9.69803,-0.01576
yogesh ,280,1771510444416,4.776,4.60005,7.72305,6.90915,21.04259,-18.60824
yogesh ,281,1771510444438,2.26305,1.461,6.126,-24.31203,-7.12974,-17.87557
yogesh ,282,1771510444461,3.747,2.634,8.17995,-40.77741,-10.11557,-22.45278
yogesh ,283,1771510444484,4.37205,3.36405,8.64405,-49.19129,-10.96641,-36.35775
yogesh ,284,1771510444502,4.01295,4.14705,9.90405,-26.38399,-25.7301,-46.17395
yogesh ,285,1771510444521,4.25205,3.62295,10.77105,19.22273,-17.74164,-53.85517
yogesh ,286,1771510444546,4.041,2.91405,9.99495,56.1162,-11.82513,-49.404
yogesh ,287,1771510444572,3.58395,2.067,8.91,77.45816,-26.64397,-40.56469
yogesh ,288,1771510444594,3.567,1.75095,8.84295,107.94668,-12.13238,-60.74856
yogesh ,289,1771510444618,4.55895,1.01595,9.49695,75.07896,9.02838,-65.98755
yogesh ,290,1771510444639,4.077,3.91695,6.93,35.26269,-44.748,-54.34362
yogesh ,291,1771510444663,4.137,4.86105,7.22205,14.96064,-48.04108,-56.841
yogesh ,292,1771510444683,4.55595,5.00895,6.88695,-5.28625,-28.89713,-52.14561
yogesh ,293,1771510444704,4.18995,5.703,8.11095,-26.93546,7.38184,-41.23434
yogesh ,294,1771510444728,3.462,5.10705,6.552,-4.979,-26.69912,-8.97324
yogesh ,295,1771510444748,3.94305,3.048,7.785,3.61608,-35.17603,24.07569
yogesh ,296,1771510444770,3.783,2.862,8.235,-1.81198,-42.13245,17.54468
yogesh ,297,1771510444787,4.389,3.71895,8.223,-1.93015,-30.54366,2.42648
yogesh ,298,1771510444817,4.28805,3.33105,9.36705,6.30254,-2.55253,-8.42964
yogesh ,299,1771510444842,3.381,3.46995,9.06105,15.14184,6.8934,-2.93856
yogesh ,300,1771510444861,3.55095,4.296,9.267,23.18545,11.28942,8.83143
yogesh ,301,1771510444884,3.558,4.48995,9.00105,19.52998,7.87029,11.93543
yogesh ,302,1771510444905,4.245,3.819,9.35805,12.33721,11.58879,6.69644
yogesh ,303,1771510444927,4.14195,3.18,9.34095,3.97848,24.33566,-7.38972
yogesh ,304,1771510444951,3.321,2.74695,8.62995,-9.00475,11.34456,-13.79467
