ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ayan,238,1771486096105,-1.85295,4.674,8.793,0,0,0
Ayan,239,1771486096111,-1.85295,4.674,8.793,0,0,0
Ayan,240,1771486096121,-1.85295,4.674,8.793,0,0,0
Ayan,241,1771486096127,-1.85295,4.674,8.793,0,0,0
Ayan,242,1771486096132,-1.85295,4.674,8.793,0,0,0
Ayan,243,1771486096137,-1.85295,4.674,8.793,0,0,0
Ayan,244,1771486096141,-1.85295,4.674,8.793,0,0,0
Ayan,245,1771486096146,-1.85295,4.674,8.793,0,0,0
Ayan,246,1771486096150,-1.85295,4.674,8.793,0,0,0
Ayan,247,1771486096158,-1.85295,4.674,8.793,0,0,0
Ayan,248,1771486096162,-1.85295,4.674,8.793,0,0,0
Ayan,249,1771486096170,-1.85295,4.674,8.793,0,0,0
Ayan,250,1771486096176,-1.85295,4.674,8.793,0,0,0
Ayan,251,1771486096182,-1.85295,4.674,8.793,0,0,0
Ayan,252,1771486096189,-1.85295,4.674,8.793,0,0,0
Ayan,253,1771486096193,-1.85295,4.674,8.793,0,0,0
Ayan,254,1771486096197,-1.85295,4.674,8.793,0,0,0
Ayan,255,1771486096202,-1.85295,4.674,8.793,0,0,0
Ayan,256,1771486096206,-1.85295,4.674,8.793,0,0,0
Ayan,257,1771486096210,-1.85295,4.674,8.793,0,0,0
Ayan,258,1771486096215,-1.85295,4.674,8.793,0,0,0
Ayan,259,1771486096222,-1.85295,4.674,8.793,0,0,0
Ayan,260,1771486096227,-1.85295,4.674,8.793,0,0,0
Ayan,261,1771486096233,-1.85295,4.674,8.793,0,0,0
Ayan,262,1771486096239,-1.85295,4.674,8.793,0,0,0
Ayan,263,1771486096243,-1.85295,4.674,8.793,0,0,0
Ayan,264,1771486096248,-1.85295,4.674,8.793,0,0,0
Ayan,265,1771486096252,-1.85295,4.674,8.793,0,0,0
Ayan,266,1771486096256,-1.85295,4.674,8.793,0,0,0
Ayan,267,1771486096262,-1.85295,4.674,8.793,0,0,0
Ayan,268,1771486096267,-1.85295,4.674,8.793,0,0,0
Ayan,269,1771486096273,-1.85295,4.674,8.793,0,0,0
Ayan,270,1771486096279,-1.85295,4.674,8.793,0,0,0
Ayan,271,1771486096284,-1.85295,4.674,8.793,0,0,0
Ayan,272,1771486096291,-1.85295,4.674,8.793,0,0,0
Ayan,273,1771486096297,-1.85295,4.674,8.793,0,0,0
Ayan,274,1771486096301,-1.85295,4.674,8.793,0,0,0
Ayan,275,1771486096305,-1.85295,4.674,8.793,0,0,0
Ayan,276,1771486096310,-1.85295,4.674,8.793,0,0,0
Ayan,277,1771486096315,-1.85295,4.674,8.793,0,0,0
Ayan,278,1771486096319,-1.85295,4.674,8.793,0,0,0
Ayan,279,1771486096325,-1.85295,4.674,8.793,0,0,0
Ayan,280,1771486096332,-1.85295,4.674,8.793,0,0,0
Ayan,281,1771486096344,-1.85295,4.674,8.793,0,0,0
Ayan,282,1771486096350,-1.85295,4.674,8.793,0,0,0
Ayan,283,1771486096355,-1.85295,4.674,8.793,0,0,0
Ayan,284,1771486096359,-1.85295,4.674,8.793,0,0,0
Ayan,285,1771486096363,-1.85295,4.674,8.793,0,0,0
Ayan,286,1771486096368,-1.85295,4.674,8.793,0,0,0
Ayan,287,1771486096372,-1.85295,4.674,8.793,0,0,0
Ayan,288,1771486096377,-1.85295,4.674,8.793,0,0,0
Ayan,289,1771486096381,-1.85295,4.674,8.793,0,0,0
Ayan,290,1771486096387,-1.85295,4.674,8.793,0,0,0
Ayan,291,1771486096394,-1.85295,4.674,8.793,0,0,0
Ayan,292,1771486096401,-1.85295,4.674,8.793,0,0,0
Ayan,293,1771486096418,-1.85295,4.674,8.793,0,0,0
Ayan,294,1771486096431,-1.85295,4.674,8.793,0,0,0
Ayan,295,1771486096475,-2.41995,5.265,7.96005,0.25998,-0.95326,-0.49632
Ayan,296,1771486096480,-2.41995,5.265,7.96005,-1.14233,-0.51996,-0.37815
Ayan,297,1771486096492,-2.36505,5.244,7.73505,-5.04991,1.00053,0.17332
Ayan,298,1771486096503,-2.36505,5.244,7.73505,-7.18489,1.7332,0.66177
Ayan,299,1771486096512,-2.34795,5.29905,7.95105,-8.34298,1.30778,1.33141
Ayan,300,1771486096523,-2.34795,5.29905,7.95105,-7.42911,-0.33876,1.33141
Ayan,301,1771486096613,-2.16195,4.83405,8.154,1.2999,3.13551,-0.31513
Ayan,302,1771486096644,-2.133,4.815,7.884,3.25368,2.52889,-0.55935
Ayan,303,1771486096661,-2.21205,5.00895,7.96305,4.52995,-1.00841,-0.2521
Ayan,304,1771486096693,-2.205,5.20305,8.06295,3.43488,-3.02522,0.41754
Ayan,305,1771486096726,-2.121,5.18595,8.13,1.41807,-0.15756,-0.80357
Ayan,306,1771486096742,-2.12295,5.31495,8.259,0.44118,0.26786,-1.35505
Ayan,307,1771486096775,-2.121,5.29095,8.271,2.15074,0.9375,-1.96166
Ayan,308,1771486096809,-2.18805,5.26005,8.21595,2.45799,1.3708,-0.6854
Ayan,309,1771486096823,-2.18805,5.26005,8.21595,1.2999,2.40284,0.04727
Ayan,310,1771486096853,-2.10405,5.04,8.226,0.01576,3.26156,0.35452
Ayan,311,1771486096870,-2.19,5.05695,8.28795,-0.65389,1.97742,0.96901
Ayan,312,1771486096887,-2.19,5.05695,8.28795,-1.63078,0.69328,1.70168
Ayan,313,1771486096896,-2.09205,5.028,8.358,-1.75683,0.7563,1.94591
Ayan,314,1771486096913,-2.05905,4.96095,8.475,-1.14233,0.02363,1.81986
Ayan,315,1771486096962,-2.05395,4.896,8.21205,-0.77994,0.51208,2.67858
Ayan,316,1771486096978,-2.001,4.96095,8.17995,0.25998,1.18173,2.4895
Ayan,317,1771486096994,-2.052,5.076,8.22405,0.99265,0.81933,2.67858
Ayan,318,1771486097011,-2.10405,5.10195,8.18505,1.05567,0.14969,2.3083
Ayan,319,1771486097045,-2.24805,5.16,8.214,0.14181,-0.64601,2.37133
Ayan,320,1771486097059,-2.23095,5.184,8.142,-1.26839,0.88235,2.24528
Ayan,321,1771486097077,-2.20995,5.06895,8.04195,-2.11923,2.52889,2.37133
Ayan,322,1771486097091,-2.337,5.05395,8.106,-1.32353,1.48897,2.06408
Ayan,323,1771486097109,-2.32695,5.01405,8.14005,-0.77994,-2.17437,2.4895
Ayan,324,1771486097123,-2.32695,5.01405,8.14005,-0.16544,-3.02522,1.88288
Ayan,325,1771486097141,-2.21895,4.968,8.16105,0.19695,-3.88394,0.77994
Ayan,326,1771486097157,-2.25495,4.97805,8.30505,0.25998,-4.42753,0.90599
Ayan,327,1771486097173,-2.088,5.06595,8.22795,-0.65389,-3.69486,-0.19695
Ayan,328,1771486097189,-2.226,5.08305,8.271,-1.69381,-0.82721,-0.8666
Ayan,329,1771486097206,-2.226,5.08305,8.271,-1.63078,0.44906,-0.19695
Ayan,330,1771486097221,-2.229,5.19105,8.47005,-0.65389,-0.76418,0.04727
Ayan,331,1771486097238,-2.15895,5.29605,8.41005,-0.10242,-2.5998,-0.0709
Ayan,332,1771486097255,-2.17395,5.20995,8.27595,-0.10242,-3.02522,-1.71744
Ayan,333,1771486097272,-2.34795,5.03805,8.23605,0.19695,-2.29255,-1.29202
Ayan,334,1771486097290,-2.34795,5.03805,8.23605,1.2999,-2.04832,-0.80357
Ayan,335,1771486097302,-2.23605,4.95405,8.166,2.45799,-3.08824,-1.53624
Ayan,336,1771486097319,-2.193,4.983,8.013,2.88341,-4.42753,-1.84349
Ayan,337,1771486097335,-2.17605,5.07795,7.99395,1.84349,-6.99581,-1.84349
Ayan,338,1771486097352,-2.14305,5.19795,8.082,1.4811,-7.42124,-1.71744
Ayan,339,1771486097367,-2.14305,5.19795,8.082,0.01576,-8.02785,-0.31513
Ayan,340,1771486097385,-2.085,5.27505,8.27895,-1.51261,-4.30936,0.77994
Ayan,341,1771486097401,-1.93905,5.12895,8.26695,-4.44329,2.83614,-0.13393
Ayan,342,1771486097434,-2.02995,5.00895,8.57595,-2.60767,5.70379,0.35452
Ayan,343,1771486097449,-2.02995,5.00895,8.57595,0.56723,3.37973,-0.49632
